n,L,iteration,method,lambda,rank,sp.corr,sp.pval,evar_tr,evar_va,evar,mse
10500,30,28,ICD,1.0,3,0.15427977274911414,5.1962383053167825e-28,0.016135205803669186,0.013436722336144288,0.018765757976488925,0.27634333217539442
10500,30,28,ICD,10.0,3,0.15478785045156482,3.4648892686079436e-28,0.016133414723493548,0.013628006116432802,0.018975294799263125,0.27628432067606123
10500,30,29,Mklaren,0,3,0.3415091917239238,8.5259661055953705e-137,0.15133285116637218,0.058379422308715997,0.11190112918500872,0.44637898788062574
10500,30,29,Mklaren,1.0000000000000001e-05,3,0.3415091917239238,8.5259661055953705e-137,0.15133285115268422,0.058380155924331517,0.11190172090310374,0.44637869046945561
10500,30,29,Mklaren,0.0001,3,0.34150933596522448,8.5235866180611868e-137,0.15133284979815631,0.058386757334435956,0.11190704461653816,0.44637601464822363
10500,30,29,Mklaren,0.001,3,0.34150845971732319,8.5380519316751593e-137,0.15133271492875328,0.058452659901901606,0.11196010920689331,0.44634934316049468
10500,30,29,Mklaren,0.01,3,0.34126320769784585,1.3720786390758557e-136,0.15131978515451086,0.05910089218655553,0.1124741204556787,0.44609098924458268
10500,30,29,Mklaren,0.10000000000000001,3,0.33946318004270376,4.4031498824928012e-135,0.15040439377210729,0.064733881138892294,0.11637416893276827,0.44413073487527915
10500,30,29,Mklaren,1.0,3,0.33265130685893535,1.7952542739809956e-129,0.12751216203200361,0.082792236100950739,0.11719252107591585,0.44371941220232841
10500,30,29,Mklaren,10.0,3,0.29356359503114271,5.9591179329214979e-100,0.032629318424703735,0.029441793037562065,0.03328196981631186,0.48589479174018868
10500,30,29,CSI,0,3,0.29937570642676675,4.634927809746205e-104,0.10520846500589315,0.081342834533102468,0.09604474238421086,0.45434877381796013
10500,30,29,CSI,1.0000000000000001e-05,3,0.29937570642676675,4.634927809746205e-104,0.10520846500589315,0.081342833016766217,0.09604474115438906,0.45434877443609695
10500,30,29,CSI,0.0001,3,0.29937570642676675,4.634927809746205e-104,0.10520846500588306,0.081342819369747202,0.096044730085996816,0.45434877999932632
10500,30,29,CSI,0.001,3,0.29937570642676675,4.634927809746205e-104,0.10520846500487907,0.081342682900158891,0.096044619402389897,0.4543488356314615
10500,30,29,CSI,0.01,3,0.29937570642676675,4.634927809746205e-104,0.1052084649045056,0.081341318264595841,0.096043512597928357,0.45434939193692653
10500,30,29,CSI,0.10000000000000001,3,0.29936437309626301,4.7222492119190535e-104,0.10520845488119572,0.081327677941258017,0.096032447716583327,0.45435495340164417
10500,30,29,CSI,1.0,3,0.29919455923632421,6.2454094237128366e-104,0.10520746642670949,0.081191878322284305,0.095922117749914881,0.45441040778906971
10500,30,29,CSI,10.0,3,0.29739996048655232,1.1847650945970662e-102,0.10512100903323546,0.079894213959499472,0.094852664900318961,0.45494793947194484
10500,30,29,Nystrom,0,3,0.15437732579623772,4.807759526323267e-28,0.024896588050215718,-0.02087593387017209,0.026321905625202556,0.48939308062593007
10500,30,29,Nystrom,1.0000000000000001e-05,3,0.17416957265903782,2.3792939289300865e-35,0.016086201114577526,-0.0034211634088601658,0.027208849390618722,0.48894728222068023
10500,30,29,Nystrom,0.0001,3,0.26465786221816651,6.5536222553602537e-81,0.087742731978062039,0.06294157715860467,0.072890313613761526,0.46598672407233033
10500,30,29,Nystrom,0.001,3,0.26774368944840687,7.8062066451154972e-83,0.084563847563547012,3.4595395381381515e-05,0.074309457746422364,0.46527342948046518
10500,30,29,Nystrom,0.01,3,0.20341975690013406,7.5363454358849729e-48,0.031643498816780198,0.029720973525849924,0.042264312136776824,0.48138005919680982
10500,30,29,Nystrom,0.10000000000000001,3,0.21321669203866556,1.6822350256895895e-52,0.043253448617768295,0.045206409681691005,0.046162787204809354,0.47942059565920925
10500,30,29,Nystrom,1.0,3,0.10833296088054771,1.5785648481296135e-14,0.016123438499274403,-0.0059897740701136352,0.015284478008712292,0.49494074646603331
10500,30,29,Nystrom,10.0,3,0.16614086810332185,2.8213349544291304e-32,0.039285695723505439,0.00099829794021957211,0.025229865501365804,0.48994196519410427
10500,30,29,ICD,0,3,0.24059127581353187,9.04681486850864e-67,0.062809866863044211,0.018913111064594749,0.061410664915708534,0.47175666043353703
10500,30,29,ICD,1.0000000000000001e-05,3,0.24059127581353187,9.04681486850864e-67,0.062809866863044211,0.018913111324055966,0.061410664983010455,0.47175666039970954
10500,30,29,ICD,0.0001,3,0.24059127581353187,9.04681486850864e-67,0.062809866863043878,0.018913113659206195,0.061410665588726814,0.47175666009526251
10500,30,29,ICD,0.001,3,0.24059127581353187,9.04681486850864e-67,0.062809866863033775,0.018913137010669247,0.061410671645870572,0.47175665705080227
10500,30,29,ICD,0.01,3,0.24059166965695447,9.0422536130065471e-67,0.062809866862018018,0.018913370521459905,0.061410732215086944,0.47175662660731632
10500,30,29,ICD,0.10000000000000001,3,0.24059278513864824,9.0293472127724336e-67,0.062809866760471969,0.018915705245486331,0.061411337685544354,0.47175632228389147
10500,30,29,ICD,1.0,3,0.24058827453945014,9.0816491873530017e-67,0.062809856641746958,0.018939014245778804,0.06141737031121898,0.4717532901470074
10500,30,29,ICD,10.0,3,0.24062106520840809,8.7082013347121798e-67,0.062808878343921917,0.019168420641320492,0.06147557539176432,0.47172403493027742
